,year,selling_price,km_driven,brand,fuel,seller,transmission,owner
2130,8,12.278397958261774,10.434145214930487,Maruti_Omni,Petrol,Dealer,Manual,First Owner
2131,11,13.345508528717259,11.127277689932466,Mahindra_XUV500,Diesel,Dealer,Manual,First Owner
2132,7,13.329379172803593,9.61587214452889,Ford_EcoSport,Diesel,Individual,Manual,First Owner
2133,13,11.775297421715827,10.968215530759236,Chevrolet_Beat,Diesel,Dealer,Manual,First Owner
2134,12,12.07254696717504,10.825780236605917,Tata_Indigo,Diesel,Individual,Manual,First Owner
2135,14,11.918397239722838,11.156264806643742,Tata_Indigo,Diesel,Individual,Manual,Second Owner
2136,14,12.180759965737863,11.002116507732017,Tata_Indica,Diesel,Individual,Manual,Third Owner
2137,5,13.217675375388819,11.407576060361786,Maruti_Ertiga,Diesel,Individual,Manual,First Owner
2138,7,14.220976332738882,10.596659732783579,Isuzu_D-Max,Diesel,Individual,Manual,First Owner
2139,15,12.899222326086994,11.289794413577894,Skoda_Superb,Petrol,Individual,Manual,Second Owner
2140,6,14.115615891155079,9.61587214452889,Nissan_Kicks,Diesel,Individual,Manual,First Owner
2141,10,12.28765724080691,10.714439990727769,Maruti_Swift,Petrol,Individual,Manual,First Owner
2142,14,12.577639650232573,11.775297421715827,Maruti_Swift,Diesel,Individual,Manual,Second Owner
2143,7,13.45883704259595,11.289794413577894,Mahindra_Bolero,Diesel,Individual,Manual,First Owner
2144,11,12.07254696717504,10.596659732783579,Maruti_Alto,Petrol,Individual,Manual,First Owner
2145,8,13.26212705890841,11.289794413577894,Volkswagen_Ameo,Diesel,Individual,Manual,First Owner
2146,9,12.847929163278053,11.51293546492023,Maruti_Ritz,Diesel,Individual,Manual,Second Owner
2147,12,12.765691290604371,11.929165646246352,Mahindra_Xylo,Diesel,Individual,Manual,Second Owner
2148,13,13.017005083966255,11.982935344196433,Renault_Duster,Diesel,Individual,Manual,First Owner
2149,20,11.775297421715827,11.608244735642321,Hyundai_Santro,CNG,Individual,Manual,Second Owner
2150,10,12.676079399771027,11.222853873223139,Maruti_Swift,Diesel,Individual,Manual,First Owner
2151,11,13.217675375388819,11.314486721293981,Mahindra_XUV500,Diesel,Individual,Manual,First Owner
2152,10,12.821260987319457,10.819798284210286,Maruti_Wagon,Petrol,Individual,Manual,Second Owner
2153,15,11.652687407345388,11.156264806643742,Chevrolet_Beat,Petrol,Individual,Manual,Second Owner
2154,5,13.910821646859095,6.90875477931522,Ford_Ecosport,Petrol,Individual,Manual,First Owner
2155,19,12.04355959836804,12.04355959836804,Hyundai_Tucson,Diesel,Individual,Manual,First Owner
2156,17,11.289794413577894,11.918397239722838,Tata_Indigo,Diesel,Individual,Manual,Third Owner
2157,6,13.76421831620775,9.741027444837728,Ford_EcoSport,Diesel,Individual,Manual,First Owner
2158,11,12.959846800844963,11.918397239722838,Maruti_Swift,Diesel,Individual,Manual,First Owner
2159,10,13.122365377402328,11.289794413577894,Hyundai_i20,Diesel,Individual,Manual,First Owner
2160,20,11.156264806643742,12.04355959836804,Hyundai_Santro,Petrol,Individual,Manual,Third Owner
2161,12,12.762830066509972,11.695255355062795,Honda_Amaze,Diesel,Individual,Manual,First Owner
2162,13,12.706850963741102,11.407576060361786,Hyundai_i20,Petrol,Individual,Manual,Third Owner
2163,15,11.695255355062795,11.407576060361786,Hyundai_Santro,Petrol,Individual,Manual,Third Owner
2164,12,12.971542813248437,11.51293546492023,Hyundai_Verna,Diesel,Individual,Manual,Second Owner
2165,11,12.873904582205107,11.407576060361786,Maruti_Swift,Diesel,Individual,Manual,First Owner
2166,13,12.323860125621126,11.767575435251748,Nissan_Micra,Diesel,Individual,Manual,First Owner
2167,15,12.765691290604371,12.133507329024972,Mahindra_Scorpio,Diesel,Individual,Automatic,Second Owner
2168,16,11.51293546492023,11.10914393884225,Tata_Sumo,Diesel,Individual,Manual,First Owner
2169,11,12.154784614286667,10.819798284210286,Hyundai_EON,Petrol,Individual,Manual,First Owner
2170,11,12.660331092405906,11.608244735642321,Hyundai_i20,Diesel,Individual,Manual,Second Owner
2171,10,12.611541086966115,11.002116507732017,Hyundai_Grand,Diesel,Individual,Manual,Second Owner
2172,9,12.54254845357358,10.596659732783579,Renault_KWID,Petrol,Individual,Manual,First Owner
2173,8,14.316286451937186,10.915106645867503,Hyundai_Tucson,Diesel,Dealer,Manual,First Owner
2174,10,12.59473402514672,9.952325334619427,Hyundai_EON,Petrol,Dealer,Manual,Second Owner
2175,13,14.53335083891935,11.102910019763247,Jaguar_XF,Petrol,Dealer,Automatic,Second Owner
2176,7,14.204169225721929,9.367429587218957,Hyundai_Creta,Petrol,Dealer,Automatic,First Owner
2177,8,13.910821646859095,9.210440366976517,Hyundai_Verna,Petrol,Individual,Automatic,First Owner
2178,11,15.29711532616119,11.51293546492023,Mercedes-Benz_GL-Class,Diesel,Individual,Automatic,Second Owner
2179,9,13.415034483903348,8.868554040531201,Maruti_Swift,Petrol,Trustmark Dealer,Manual,First Owner
2180,10,13.527829818844937,10.735853049472523,Maruti_S-Cross,Diesel,Trustmark Dealer,Manual,First Owner
2181,10,13.541075028051122,10.921269323289689,Hyundai_Verna,Petrol,Trustmark Dealer,Manual,First Owner
2182,8,13.652992804936396,9.90353755128617,Volkswagen_Polo,Petrol,Dealer,Automatic,Second Owner
2183,10,12.873904582205107,11.028189850963978,Renault_Pulse,Diesel,Trustmark Dealer,Manual,First Owner
2184,9,13.017005083966255,10.5819271042238,Maruti_Celerio,Petrol,Trustmark Dealer,Automatic,Second Owner
2185,11,12.959846800844963,10.297386024272827,Honda_Brio,Petrol,Trustmark Dealer,Manual,First Owner
2186,9,13.554147092530322,11.077099082726058,Maruti_Baleno,Diesel,Trustmark Dealer,Manual,First Owner
2187,10,13.955273369904273,10.908429982004845,Hyundai_Creta,Diesel,Trustmark Dealer,Automatic,Second Owner
2188,10,13.560619598657233,11.105287999000407,Honda_City,Petrol,Trustmark Dealer,Manual,First Owner
2189,6,13.487007879880162,8.006700845440367,Hyundai_Elite,Petrol,Individual,Automatic,First Owner
2190,7,14.360738188157574,10.084766899751639,Toyota_Innova,Diesel,Dealer,Automatic,Second Owner
2191,7,13.197472705176983,9.210440366976517,Tata_Tiago,Petrol,Individual,Manual,First Owner
2192,8,12.948012371209098,10.819798284210286,Maruti_Celerio,Petrol,Individual,Manual,First Owner
2193,24,11.350418300109132,11.156264806643742,Maruti_Omni,Petrol,Individual,Manual,Third Owner
2194,21,11.863589378812122,11.19822841866684,OpelCorsa_1.6Gls,Petrol,Individual,Manual,Fourth & Above Owner
2195,11,12.100717685412471,11.23850177707664,Hyundai_EON,Petrol,Individual,Manual,Second Owner
2196,11,12.899222326086994,11.695255355062795,Chevrolet_Tavera,Diesel,Individual,Manual,Second Owner
2197,16,12.793862088206213,12.04355959836804,Mahindra_Scorpio,Diesel,Individual,Automatic,Third Owner
2198,22,11.350418300109132,11.608244735642321,Hyundai_Santro,Petrol,Individual,Manual,Second Owner
2199,9,12.765691290604371,11.05723491317159,Honda_Brio,Petrol,Individual,Manual,First Owner
2200,10,12.847929163278053,10.12667110305036,Datsun_GO,Petrol,Individual,Manual,First Owner
2201,16,11.849404844423074,11.289794413577894,Hyundai_i10,Petrol,Individual,Manual,Third Owner
2202,13,12.206077645517674,11.407576060361786,Maruti_Wagon,Petrol,Individual,Manual,First Owner
2203,14,11.918397239722838,11.964007453736912,Hyundai_Santro,Petrol,Individual,Manual,First Owner
2204,13,11.918397239722838,11.289794413577894,Tata_Indica,Diesel,Individual,Manual,Second Owner
2205,19,11.407576060361786,10.596659732783579,Maruti_800,Petrol,Individual,Manual,Second Owner
2206,18,12.611541086966115,11.51293546492023,Mahindra_Bolero,Diesel,Individual,Manual,Second Owner
2207,8,12.54254845357358,10.819798284210286,Renault_KWID,Petrol,Individual,Manual,First Owner
2208,14,12.206077645517674,10.596659732783579,Maruti_Alto,Petrol,Individual,Manual,First Owner
2209,16,11.608244735642321,10.55843949396453,Chevrolet_Aveo,Petrol,Individual,Manual,Second Owner
2210,17,11.849404844423074,11.551395896732805,Hyundai_i10,Petrol,Individual,Manual,Second Owner
2211,5,13.864301674514206,9.210440366976517,Hyundai_Creta,Diesel,Individual,Manual,First Owner
2212,7,13.955273369904273,9.604137675216665,Honda_City,Petrol,Dealer,Manual,First Owner
2213,9,13.721200977393528,10.677707679122552,Honda_BR-V,Diesel,Dealer,Manual,First Owner
2214,15,11.982935344196433,11.535743150250674,Ford_Figo,Diesel,Dealer,Manual,First Owner
2215,21,11.561725152903833,11.277215789596893,Maruti_Zen,Petrol,Individual,Manual,Second Owner
2216,11,13.997832948091215,11.813037464800539,Skoda_Octavia,Diesel,Individual,Automatic,Third Owner
2217,7,12.611541086966115,9.259225769705994,Renault_KWID,Petrol,Individual,Manual,First Owner
2218,21,11.156264806643742,11.407576060361786,Maruti_Wagon,Petrol,Individual,Manual,Fourth & Above Owner
2219,13,11.982935344196433,11.608244735642321,Chevrolet_Beat,Diesel,Individual,Manual,First Owner
2220,13,11.982935344196433,10.819798284210286,Chevrolet_Beat,Diesel,Individual,Manual,First Owner
2221,12,12.323860125621126,11.289794413577894,Chevrolet_Sail,Diesel,Individual,Manual,First Owner
2222,7,13.579789490265188,9.881855252409014,Honda_Jazz,Diesel,Dealer,Manual,First Owner
2223,23,11.884495917930655,11.51293546492023,Honda_City,Petrol,Individual,Manual,First Owner
2224,7,13.997832948091215,10.295563423525277,Honda_City,Petrol,Dealer,Manual,First Owner
2225,7,13.742940940397677,9.90353755128617,Ford_EcoSport,Diesel,Individual,Manual,First Owner
2226,9,12.25486757159303,10.308985993422082,Hyundai_EON,Petrol,Individual,Manual,First Owner
2227,17,11.608244735642321,11.944714374881176,Hyundai_Getz,Diesel,Individual,Manual,Third Owner
2228,14,12.07254696717504,11.156264806643742,Maruti_Swift,Petrol,Individual,Manual,First Owner
2229,7,13.76421831620775,9.61587214452889,Maruti_Vitara,Diesel,Individual,Automatic,First Owner
2230,8,13.384729180332174,10.596659732783579,Renault_Lodgy,Diesel,Individual,Manual,First Owner
2231,6,13.217675375388819,10.839600519357369,Maruti_Swift,Petrol,Individual,Manual,First Owner
2232,17,11.350418300109132,11.695255355062795,Maruti_Alto,Petrol,Individual,Manual,Second Owner
2233,6,12.73670383776449,10.819798284210286,Maruti_Celerio,Petrol,Individual,Manual,First Owner
2234,8,13.623139877437296,9.510519035757246,Renault_Captur,Diesel,Individual,Manual,First Owner
2235,9,13.142166004700508,10.463131911491967,Toyota_Etios,Petrol,Individual,Manual,First Owner
2236,12,13.017005083966255,6.90875477931522,Renault_Duster,Diesel,Dealer,Manual,Second Owner
2237,7,15.150511887854474,9.210440366976517,Mercedes-Benz_C-Class,Diesel,Dealer,Automatic,First Owner
2238,12,14.272936037914342,11.362114203075018,Audi_A4,Diesel,Dealer,Automatic,First Owner
2239,6,15.414898336565054,10.308985993422082,BMW_X5,Diesel,Dealer,Automatic,First Owner
2240,9,13.190023895035274,10.87049040995193,Hyundai_Creta,Diesel,Individual,Manual,First Owner
2241,13,12.323860125621126,11.608244735642321,Maruti_SX4,Petrol,Individual,Manual,Second Owner
2242,8,13.217675375388819,9.89802264710506,Hyundai_Grand,Petrol,Dealer,Automatic,First Owner
2243,9,13.415034483903348,8.868554040531201,Maruti_Swift,Petrol,Trustmark Dealer,Manual,First Owner
2244,10,13.345508528717259,9.385889044482708,Maruti_Ertiga,Petrol,Trustmark Dealer,Manual,First Owner
2245,8,13.161586013632684,9.260177606823355,Hyundai_Grand,Petrol,Dealer,Automatic,First Owner
2246,9,12.384223015005313,10.62135173563291,Chevrolet_Beat,Petrol,Dealer,Manual,First Owner
2247,8,14.77102238760702,10.761364965859624,Toyota_Fortuner,Diesel,Trustmark Dealer,Automatic,First Owner
2248,10,13.527829818844937,10.735853049472523,Maruti_S-Cross,Diesel,Trustmark Dealer,Manual,First Owner
2249,13,12.345834587905333,10.816272145080996,Hyundai_i10,Petrol,Dealer,Manual,First Owner
2250,12,14.077875591662238,10.97679912709094,Audi_A6,Diesel,Dealer,Automatic,First Owner
2251,20,11.289794413577894,10.943428518789158,Hyundai_Santro,Petrol,Dealer,Manual,First Owner
2252,13,12.861001210669146,10.859018228147887,Skoda_Laura,Diesel,Dealer,Manual,First Owner
2253,10,13.541075028051122,10.921269323289689,Hyundai_Verna,Petrol,Trustmark Dealer,Manual,First Owner
2254,8,13.304686600863562,10.747379619788498,Maruti_Swift,Diesel,Trustmark Dealer,Manual,First Owner
2255,12,13.017005083966255,6.90875477931522,Renault_Duster,Diesel,Dealer,Manual,Second Owner
2256,7,15.150511887854474,9.210440366976517,Mercedes-Benz_C-Class,Diesel,Dealer,Automatic,First Owner
2257,12,14.272936037914342,11.362114203075018,Audi_A4,Diesel,Dealer,Automatic,First Owner
2258,6,15.414898336565054,10.308985993422082,BMW_X5,Diesel,Dealer,Automatic,First Owner
2259,9,13.190023895035274,10.87049040995193,Hyundai_Creta,Diesel,Individual,Manual,First Owner
2260,13,12.323860125621126,11.608244735642321,Maruti_SX4,Petrol,Individual,Manual,Second Owner
2261,8,13.217675375388819,9.89802264710506,Hyundai_Grand,Petrol,Dealer,Automatic,First Owner
2262,9,13.415034483903348,8.868554040531201,Maruti_Swift,Petrol,Trustmark Dealer,Manual,First Owner
2263,10,13.345508528717259,9.385889044482708,Maruti_Ertiga,Petrol,Trustmark Dealer,Manual,First Owner
2264,8,13.161586013632684,9.260177606823355,Hyundai_Grand,Petrol,Dealer,Automatic,First Owner
2265,9,12.384223015005313,10.62135173563291,Chevrolet_Beat,Petrol,Dealer,Manual,First Owner
2266,8,14.77102238760702,10.761364965859624,Toyota_Fortuner,Diesel,Trustmark Dealer,Automatic,First Owner
2267,10,13.527829818844937,10.735853049472523,Maruti_S-Cross,Diesel,Trustmark Dealer,Manual,First Owner
2268,13,12.345834587905333,10.816272145080996,Hyundai_i10,Petrol,Dealer,Manual,First Owner
2269,12,14.077875591662238,10.97679912709094,Audi_A6,Diesel,Dealer,Automatic,First Owner
2270,20,11.289794413577894,10.943428518789158,Hyundai_Santro,Petrol,Dealer,Manual,First Owner
2271,13,12.861001210669146,10.859018228147887,Skoda_Laura,Diesel,Dealer,Manual,First Owner
2272,10,13.541075028051122,10.921269323289689,Hyundai_Verna,Petrol,Trustmark Dealer,Manual,First Owner
2273,8,13.304686600863562,10.747379619788498,Maruti_Swift,Diesel,Trustmark Dealer,Manual,First Owner
2274,8,13.384729180332174,11.156264806643742,Maruti_Baleno,Diesel,Individual,Manual,First Owner
2275,14,11.849404844423074,11.002116507732017,Chevrolet_Spark,Petrol,Individual,Manual,Second Owner
2276,14,11.918397239722838,11.156264806643742,Maruti_Alto,Petrol,Individual,Manual,First Owner
2277,7,13.017005083966255,9.210440366976517,Datsun_GO,Petrol,Individual,Manual,Second Owner
2278,19,12.04355959836804,12.410012989859947,Hyundai_Accent,Diesel,Individual,Manual,Fourth & Above Owner
2279,8,12.899222326086994,11.002116507732017,Renault_KWID,Petrol,Individual,Manual,First Owner
2280,9,12.611541086966115,10.308985993422082,Tata_Tiago,Petrol,Individual,Manual,First Owner
2281,13,12.429220196836383,8.987321812850125,Maruti_Alto,Petrol,Individual,Manual,First Owner
2282,6,13.122365377402328,9.210440366976517,Tata_Tigor,Petrol,Individual,Manual,First Owner
2283,23,11.350418300109132,11.51293546492023,Hyundai_Accent,Diesel,Individual,Manual,Third Owner
2284,13,12.611541086966115,11.608244735642321,Nissan_Sunny,Diesel,Individual,Manual,First Owner
2285,20,11.289794413577894,10.943428518789158,Hyundai_Santro,Petrol,Dealer,Manual,First Owner
2286,10,13.51440681653079,10.714439990727769,Mahindra_XUV500,Diesel,Dealer,Automatic,First Owner
2287,20,11.156264806643742,11.134603622683905,Hyundai_Santro,Petrol,Dealer,Manual,First Owner
2288,6,13.091904169919621,8.518791912779934,Hyundai_Santro,Petrol,Dealer,Automatic,First Owner
2289,12,12.00762780434872,10.308985993422082,Nissan_Micra,Petrol,Individual,Manual,First Owner
2290,17,11.849404844423074,11.156264806643742,Honda_City,Petrol,Individual,Automatic,First Owner
2291,14,13.81451105863119,10.811766273800105,Mercedes-Benz_E-Class,Diesel,Dealer,Automatic,First Owner
2292,20,10.933124826700707,10.043292972227004,Maruti_Alto,Petrol,Individual,Manual,Second Owner
2293,19,13.864301674514206,10.308985993422082,BMW_7,Diesel,Dealer,Automatic,First Owner
2294,15,12.154784614286667,10.545367754151743,Hyundai_Verna,Petrol,Dealer,Manual,First Owner
2295,7,15.176230924440722,9.99884318585288,Audi_Q5,Diesel,Dealer,Automatic,First Owner
2296,14,12.367345048436391,10.67130147767883,Hyundai_i10,Petrol,Dealer,Manual,First Owner
2297,8,12.765691290604371,9.227394126542011,Datsun_GO,Petrol,Dealer,Manual,First Owner
2298,10,13.049794835104816,10.62434717166261,Renault_Duster,Diesel,Dealer,Manual,First Owner
2299,8,14.45736497045232,9.909419921189237,Toyota_Camry,Petrol,Dealer,Automatic,First Owner
2300,11,13.017005083966255,10.596659732783579,Honda_City,Diesel,Dealer,Manual,First Owner
2301,10,13.579789490265188,10.868911246960494,Volkswagen_Jetta,Diesel,Dealer,Manual,First Owner
2302,6,13.710151153416941,9.90353755128617,Mahindra_Marazzo,Diesel,Individual,Manual,First Owner
2303,11,13.017005083966255,11.504066338536903,Ford_Ecosport,Diesel,Dealer,Manual,First Owner
2304,16,11.813037464800539,11.407576060361786,Chevrolet_Spark,Petrol,Individual,Manual,First Owner
2305,6,12.959846800844963,8.216358332386156,Maruti_Celerio,Petrol,Individual,Manual,First Owner
2306,15,11.51293546492023,11.289794413577894,Tata_Indica,Diesel,Individual,Manual,First Owner
2307,10,13.384729180332174,11.51293546492023,Ford_EcoSport,Diesel,Individual,Manual,Second Owner
2308,14,11.407576060361786,10.896757843893464,Tata_Indica,Diesel,Individual,Manual,First Owner
2309,8,12.429220196836383,9.852246888342531,Hyundai_EON,Petrol,Individual,Manual,First Owner
2310,11,12.611541086966115,11.695255355062795,Maruti_Swift,Diesel,Individual,Manual,First Owner
2311,11,12.524530013005734,10.308985993422082,Maruti_Wagon,Petrol,Individual,Manual,First Owner
2312,8,13.304686600863562,10.680539205318292,Honda_BRV,Petrol,Individual,Manual,First Owner
2313,9,12.506180941677357,11.002116507732017,Renault_KWID,Petrol,Individual,Manual,Second Owner
2314,9,12.388398368982115,11.156264806643742,Renault_KWID,Petrol,Individual,Manual,Second Owner
2315,11,13.997832948091215,11.813037464800539,Skoda_Octavia,Diesel,Individual,Automatic,Third Owner
2316,13,11.982935344196433,10.819798284210286,Chevrolet_Beat,Diesel,Individual,Manual,First Owner
2317,7,13.579789490265188,9.881855252409014,Honda_Jazz,Diesel,Dealer,Manual,First Owner
